"nr","framing","shape","color","fix_cross_time","outcome","correct_response","given_response","accuracy","feedback","rt","trial_nr","order_per_8","age","gender","colorblind","times_instructions_read","first_framing","was_first_exp"
113,"congruent","squares","purple",1.179,"punishment","Go","Go",1,"-1",0.57180309999967,126,4,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",0.756,"punishment","Go","Go",1,"-1",0.486924600001657,127,8,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",0.911,"reward","NoGo","NoGo",1,"10",NA,128,5,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",1.086,"reward","NoGo","NoGo",1,"10",NA,129,1,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",0.919,"reward","Go","Go",1,"10",0.492584099998567,130,2,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",1.173,"punishment","NoGo","NoGo",1,"-1",NA,131,3,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",1.098,"punishment","Go","Go",1,"-1",0.354214399998455,132,8,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",0.909,"punishment","Go","Go",1,"-1",0.394357400000445,133,4,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",1.079,"reward","Go","Go",1,"10",0.3767785,134,6,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",0.819,"punishment","NoGo","NoGo",1,"-1",NA,135,7,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",0.833,"reward","NoGo","NoGo",1,"10",NA,136,5,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",1.013,"reward","Go","Go",1,"10",0.297604800000045,137,2,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",0.997,"punishment","Go","Go",1,"-1",0.461609099998896,138,4,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",1.034,"punishment","NoGo","NoGo",1,"-1",NA,139,3,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",0.804,"reward","NoGo","NoGo",1,"10",NA,140,1,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",1.017,"punishment","NoGo","NoGo",1,"-1",NA,141,7,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",0.879,"reward","Go","Go",1,"10",0.405826299998807,142,6,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",0.927,"punishment","Go","Go",1,"-1",0.479614999998375,143,8,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",0.992,"reward","NoGo","NoGo",1,"10",NA,144,1,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",1.116,"punishment","Go","Go",1,"-1",0.521890299998631,145,8,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",0.932,"punishment","NoGo","NoGo",1,"-1",NA,146,7,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",1.168,"punishment","NoGo","NoGo",1,"-1",NA,147,3,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",1.159,"reward","Go","Go",1,"10",0.426381799999945,148,6,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",1.165,"reward","Go","Go",1,"10",0.523781699999745,149,2,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",0.995,"reward","NoGo","NoGo",1,"10",NA,150,5,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",1.13,"punishment","Go","Go",1,"-1",0.608953000000838,151,4,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",0.955,"punishment","NoGo","NoGo",1,"-1",NA,152,3,18,"Female","0",1,"incongruent",1
113,"congruent","stars","purple",0.945,"punishment","NoGo","NoGo",1,"-1",NA,153,7,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",1.046,"reward","NoGo","NoGo",1,"10",NA,154,1,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",1.103,"reward","Go","Go",1,"10",0.566783399999622,155,2,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",0.861,"punishment","Go","Go",1,"-1",0.515477200000532,156,8,18,"Female","0",1,"incongruent",1
113,"congruent","stars","blue",1.076,"reward","NoGo","NoGo",1,"10",NA,157,5,18,"Female","0",1,"incongruent",1
113,"congruent","squares","blue",0.873,"reward","Go","Go",1,"10",0.534060699999827,158,6,18,"Female","0",1,"incongruent",1
113,"congruent","squares","purple",0.99,"punishment","Go","Go",1,"-1",0.481049100000746,159,4,18,"Female","0",1,"incongruent",1
114,"congruent","stars","yellow",0.781,"reward","Go","Go",1,"10",0.727541199999905,0,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.916,"reward","Go","Go",1,"10",0.457081000000471,1,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.785,"punishment","NoGo","NoGo",1,"-1",NA,2,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.884,"punishment","Go","Go",1,"-1",0.558814899999561,3,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.235,"punishment","NoGo","NoGo",1,"-1",NA,4,3,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.181,"reward","NoGo","NoGo",1,"10",NA,5,1,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.79,"reward","NoGo","NoGo",1,"10",NA,6,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.955,"punishment","Go","Go",1,"-1",0.475568200001362,7,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.983,"punishment","NoGo","NoGo",1,"-1",NA,8,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.991,"punishment","Go","Go",1,"-1",0.569373799999084,9,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.905,"reward","NoGo","NoGo",1,"10",NA,10,5,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.085,"reward","NoGo","NoGo",1,"10",NA,11,1,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.756,"punishment","NoGo","NoGo",1,"-1",NA,12,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.81,"reward","Go","Go",1,"10",0.436130299998695,13,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.024,"punishment","Go","Go",1,"-1",0.488787000000229,14,4,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.004,"reward","Go","Go",1,"10",0.503994699998657,15,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.837,"reward","NoGo","NoGo",1,"10",NA,16,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.83,"punishment","Go","Go",1,"-1",0.360494999998991,17,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.813,"punishment","NoGo","NoGo",1,"-1",NA,18,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.018,"reward","NoGo","NoGo",1,"10",NA,19,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.975,"reward","Go","Go",1,"10",0.438456300000325,20,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.124,"reward","Go","Go",1,"10",0.360194299999421,21,6,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.786,"punishment","Go","Go",1,"-1",0.500562700000955,22,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.013,"punishment","NoGo","NoGo",1,"-1",NA,23,3,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.897,"punishment","NoGo","NoGo",1,"-1",NA,24,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.986,"punishment","Go","Go",1,"-1",0.555674600000202,25,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.22,"reward","NoGo","NoGo",1,"10",NA,26,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.023,"reward","Go","Go",1,"10",0.407230999999229,27,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.808,"punishment","NoGo","NoGo",1,"-1",NA,28,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.848,"reward","Go","Go",1,"10",0.361241700000392,29,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.174,"punishment","Go","Go",1,"-1",0.40529300000162,30,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.085,"reward","NoGo","NoGo",1,"10",NA,31,5,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.939,"punishment","NoGo","NoGo",1,"-1",NA,32,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.185,"punishment","Go","Go",1,"-1",0.484077500001149,33,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.2,"reward","NoGo","NoGo",1,"10",NA,34,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.987,"punishment","Go","Go",1,"-1",0.31287599999996,35,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.042,"punishment","NoGo","NoGo",1,"-1",NA,36,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.202,"reward","Go","Go",1,"10",0.320655200001056,37,2,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.071,"reward","NoGo","NoGo",1,"10",NA,38,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.758,"reward","Go","Go",1,"10",0.40573250000125,39,6,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.984,"punishment","Go","Go",1,"-1",0.420149099998525,40,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.906,"reward","NoGo","NoGo",1,"10",NA,41,1,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.197,"reward","NoGo","Go",0,"1",0.292368600001282,42,5,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.85,"punishment","NoGo","NoGo",1,"-1",NA,43,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.204,"punishment","Go","Go",1,"-1",0.628310799998872,44,4,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.971,"reward","Go","Go",1,"10",0.47563160000027,45,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.121,"punishment","NoGo","NoGo",1,"-1",NA,46,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.051,"reward","Go","Go",1,"10",0.514508700000079,47,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.939,"reward","Go","Go",1,"10",0.564637299999958,48,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.08,"reward","NoGo","NoGo",1,"10",NA,49,5,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.923,"punishment","NoGo","NoGo",1,"-1",NA,50,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.821,"punishment","NoGo","Go",0,"-10",0.732068100000106,51,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.924,"punishment","Go","Go",1,"-1",0.557258400000137,52,8,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.846,"punishment","Go","Go",1,"-1",0.50142330000017,53,4,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.892,"reward","Go","Go",1,"10",0.377767099998891,54,2,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.025,"reward","NoGo","NoGo",1,"10",NA,55,1,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.791,"reward","NoGo","NoGo",1,"10",NA,56,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.792,"reward","Go","Go",1,"10",0.505978899998809,57,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.876,"punishment","Go","Go",1,"-1",0.397755900001357,58,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.75,"punishment","NoGo","NoGo",1,"-1",NA,59,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.955,"reward","Go","Go",1,"10",0.309296299999914,60,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.826,"punishment","NoGo","NoGo",1,"-1",NA,61,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.06,"reward","NoGo","NoGo",1,"10",NA,62,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1,"punishment","Go","Go",1,"-1",0.379301700000724,63,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.813,"reward","NoGo","NoGo",1,"10",NA,64,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.915,"punishment","Go","Go",1,"-1",0.347930300000371,65,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.846,"punishment","NoGo","NoGo",1,"-1",NA,66,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.098,"punishment","NoGo","NoGo",1,"-1",NA,67,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.818,"reward","Go","Go",1,"10",0.59263749999991,68,6,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.993,"reward","Go","Go",1,"10",0.373172499999782,69,2,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.945,"reward","NoGo","NoGo",1,"10",NA,70,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.189,"punishment","Go","Go",1,"-1",0.380757299999459,71,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.923,"punishment","NoGo","NoGo",1,"-1",NA,72,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.818,"punishment","Go","Go",1,"-1",0.454241500001444,73,4,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.967,"reward","Go","Go",1,"10",0.413832899999761,74,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.073,"punishment","Go","Go",1,"-1",0.938105999999607,75,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.217,"reward","NoGo","NoGo",1,"10",NA,76,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.914,"reward","Go","Go",1,"10",0.45984419999877,77,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.948,"punishment","NoGo","NoGo",1,"-1",NA,78,3,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.04,"reward","NoGo","NoGo",1,"10",NA,79,5,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.086,"reward","NoGo","NoGo",1,"10",NA,80,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.136,"punishment","Go","Go",1,"-1",0.40146139999888,81,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.858,"punishment","NoGo","NoGo",1,"-1",NA,82,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.875,"reward","NoGo","NoGo",1,"10",NA,83,5,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.927,"punishment","NoGo","NoGo",1,"-1",NA,84,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.24,"punishment","Go","Go",1,"-1",0.457205099999555,85,8,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.007,"reward","Go","Go",1,"10",0.52673809999942,86,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.935,"reward","Go","Go",1,"10",0.337475399999676,87,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.026,"reward","NoGo","NoGo",1,"10",NA,88,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.802,"punishment","Go","Go",1,"-1",0.414341800000329,89,8,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.201,"punishment","NoGo","NoGo",1,"-1",NA,90,7,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.201,"reward","Go","Go",1,"10",0.295095700001184,91,2,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.245,"punishment","NoGo","NoGo",1,"-1",NA,92,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.197,"reward","Go","Go",1,"10",0.384039399999892,93,6,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.956,"punishment","Go","Go",1,"-1",0.438849500000288,94,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.915,"reward","NoGo","NoGo",1,"10",NA,95,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.247,"reward","Go","Go",1,"10",0.414076999999452,96,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",1.201,"reward","NoGo","NoGo",1,"10",NA,97,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.061,"punishment","Go","Go",1,"-1",0.31374440000036,98,8,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.127,"punishment","Go","Go",1,"-1",0.372370999999475,99,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.869,"punishment","NoGo","NoGo",1,"-1",NA,100,3,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.809,"punishment","NoGo","NoGo",1,"-1",NA,101,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.893,"reward","NoGo","NoGo",1,"10",NA,102,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.788,"reward","Go","Go",1,"10",0.386876099999427,103,2,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.775,"reward","NoGo","NoGo",1,"10",NA,104,1,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.91,"reward","NoGo","NoGo",1,"10",NA,105,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.796,"reward","Go","Go",1,"10",0.443155299999489,106,2,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.909,"reward","Go","Go",1,"10",0.397584199999983,107,6,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.19,"punishment","NoGo","NoGo",1,"-1",NA,108,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.915,"punishment","NoGo","NoGo",1,"-1",NA,109,3,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.93,"punishment","Go","Go",1,"-1",0.480648900000233,110,4,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",1.244,"punishment","Go","Go",1,"-1",0.385610199999064,111,8,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.852,"punishment","Go","Go",1,"-1",0.338984499998332,112,8,19,"Female","0",1,"congruent",1
114,"congruent","stars","purple",0.789,"punishment","Go","Go",1,"-1",0.402922399998715,113,4,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",0.973,"punishment","NoGo","NoGo",1,"-1",NA,114,3,19,"Female","0",1,"congruent",1
114,"congruent","squares","purple",1.184,"punishment","NoGo","NoGo",1,"-1",NA,115,7,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.795,"reward","NoGo","NoGo",1,"10",NA,116,5,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",0.825,"reward","Go","Go",1,"10",0.528253399999812,117,2,19,"Female","0",1,"congruent",1
114,"congruent","squares","yellow",0.927,"reward","NoGo","NoGo",1,"10",NA,118,1,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.116,"reward","Go","Go",1,"10",0.46075380000002,119,6,19,"Female","0",1,"congruent",1
114,"congruent","stars","yellow",1.093,"reward","Go","Go",1,"10",0.445885499999349,120,6,19,"Female","0",1,"congruent",1
